Merkmal_ID;Merkmalbezeichnung;Datentyp;Klassifikationssystem_ID
AAB731f001;Schildbreite;numerisch;pc-6.1
AAB732f001;Federklappen;logisch;pc-6.1
AAB733f001;Ausführung Schürfkante;alphanumerisch;pc-6.1
AAB734f001;MIt Niveauausgleich;logisch;pc-6.1
AAB730f001;Abstand zwischen den Einfahrtaschen;numerisch;pc-6.1
AAB727f001;Max. Traglast;numerisch;pc-6.1
AAB728f001;Max. Ausladung;numerisch;pc-6.1
AAB726f001;Teleskopierbar;logisch;pc-6.1
AAB729f001;Aufnahme;alphanumerisch;pc-6.1
EAB673f001;Durchmesser metrisch;numerisch;pc-6.1
EAB655f001;Tandem-Bereifung;logisch;pc-6.1
EAC330f001;Befestigungsausführung;alphanumerisch;pc-6.1
EAC357f001;Durchmesser (Stift/Zapfen);numerisch;pc-6.1
EAC362f001;Länge (Sift/Zapfen);numerisch;pc-6.1
EAC358f001;Durchmesser Rückenloch;numerisch;pc-6.1
EAC339f001;Elektrisch leitfähig;logisch;pc-6.1
EAC349f001;Hitzebeständig;logisch;pc-6.1
EAC333f001;Gabelmaterial;alphanumerisch;pc-6.1
EAC327f001;Ausführung Lauffläche;alphanumerisch;pc-6.1
EAC328f001;Ausführung Radkörper;alphanumerisch;pc-6.1
EAC332f001;Farbe der Lauffläche;alphanumerisch;pc-6.1
EAC348f001;Gefedert;logisch;pc-6.1
AAB850f001;Anzahl der Lagen;numerisch;pc-6.1
EAC364f001;Max. Luftdruck;numerisch;pc-6.1
EAC335f001;Material Lauffläche;alphanumerisch;pc-6.1
EAB181f001;Hubgeschwindigkeit;numerisch;pc-6.1
EAB182f001;Hubkraft;numerisch;pc-6.1
EAB183f001;Kraftaufwand;numerisch;pc-6.1
EAB184f001;Seilvorschub;numerisch;pc-6.1
AAA525f001;Rollenbreite;numerisch;pc-6.1
AAB907f001;Trommeldurchmesser;numerisch;pc-6.1
EAB186f001;Kurbelkraft;numerisch;pc-6.1
EAB187f001;Seilaufnahme;numerisch;pc-6.1
EAB570f001;Umsetzungsverhältnis 1/x;numerisch;pc-6.1
AAB574f001;Mantellänge;numerisch;pc-6.1
AAB576f001;Achslänge;numerisch;pc-6.1
AAB581f001;Mantelmaterial;alphanumerisch;pc-6.1
AAA204f001;Gewindedurchmesser;numerisch;pc-6.1
AAB580f001;Achsenausführung;alphanumerisch;pc-6.1
AAB577f001;Lagerbodenausführung;alphanumerisch;pc-6.1
AAB578f001;Kugellagerausführung;alphanumerisch;pc-6.1
EAC351f001;Mit Antriebselement;logisch;pc-6.1
EAC334f001;Kugelmaterial;alphanumerisch;pc-6.1
EAC361f001;Kugeldurchmesser;numerisch;pc-6.1
AAC083f001;Bahnbreite;numerisch;pc-6.1
EAE113f001;Ständerwerk;logisch;pc-6.1
AAB546f001;Bahnlänge;numerisch;pc-6.1
AAB547f001;Nutzbreite;numerisch;pc-6.1
AAB555f001;Röllchenteilung;numerisch;pc-6.1
AAB556f001;Anzahl der Röllchen pro Achse;numerisch;pc-6.1
AAB557f001;Röllchendurchmesser;numerisch;pc-6.1
AAB550f001;Innenradius;numerisch;pc-6.1
AAB551f001;Kurvenwinkel;numerisch;pc-6.1
AAB552f001;Art des Rahmengerüstes;alphanumerisch;pc-6.1
AAB558f001;Ausführung der Förderröllchen;alphanumerisch;pc-6.1
AAB548f001;Rollenteilung;numerisch;pc-6.1
AAB553f001;Ausführung der Förderrollen;alphanumerisch;pc-6.1
AAB554f001;Achsbefestigung;alphanumerisch;pc-6.1
EAB135f001;Teilung;numerisch;pc-6.1
EAC337f001;Material Rollen;alphanumerisch;pc-6.1
EAC329f001;Ausführung Rolle;alphanumerisch;pc-6.1
AAB570f001;Max. Fördergutdurchmesser;numerisch;pc-6.1
AAB571f001;Art der Förderelemente;alphanumerisch;pc-6.1
AAB572f001;Anzahl der Tragfüße;numerisch;pc-6.1
AAB573f001;Verfahrbar;logisch;pc-6.1
AAB559f001;Max. Bahnlänge;numerisch;pc-6.1
AAB560f001;Min. Bahnlänge;numerisch;pc-6.1
AAB562f001;Max. Tragkraft zw. 2 Stützen;numerisch;pc-6.1
AAB563f001;Anzahl der Scheren;numerisch;pc-6.1
AAB561f001;Förderrollendurchmesser;numerisch;pc-6.1
AAB564f001;Art der Förderrollen;alphanumerisch;pc-6.1
AAB565f001;Anzahl der Stützfüße;numerisch;pc-6.1
AAB566f001;Max. Höhenverstellung;numerisch;pc-6.1
AAB567f001;Min. Höhenverstellung;numerisch;pc-6.1
EAE114f001;Fassungsinhalt;numerisch;pc-6.1
EAE115f001;Material Rollenfeststeller;alphanumerisch;pc-6.1
EAE116f001;Blockierung Raddrehung;logisch;pc-6.1
EAE117f001;Blockierung Schwenkbewegung;logisch;pc-6.1
AAB360f001;Ladeflächenlänge;numerisch;pc-6.1
AAB361f001;Ladeflächenbreite;numerisch;pc-6.1
AAB362f001;Ladeflächenhöhe;numerisch;pc-6.1
AAB521f001;Anzahl der Bockrollen;numerisch;pc-6.1
AAB366f001;Anzahl der Lenkrollen;numerisch;pc-6.1
AAB367f001;Mit Radfeststeller;logisch;pc-6.1
AAB372f001;Mit Wand;logisch;pc-6.1
EAC394f001;Ausfahrlänge begrenzt;logisch;pc-6.1
AAB526f001;Ausführung Bordwände;alphanumerisch;pc-6.1
AAB525f001;Anzahl der Bordwände;numerisch;pc-6.1
AAB527f001;Art der Bordwände;alphanumerisch;pc-6.1
AAB530f001;Anzahl der Drehschemel Achsen;numerisch;pc-6.1
AAB531f001;Art Ladefläche;alphanumerisch;pc-6.1
AAB368f001;Wandart;alphanumerisch;pc-6.1
AAB370f001;Wandhöhe;numerisch;pc-6.1
AAA141f001;Magnetkraft;numerisch;pc-6.1
EAC543f001;Max. Rollendurchmesser;numerisch;pc-6.1
AAB522f001;Anzahl der Bügelaufnahmen;numerisch;pc-6.1
AAB523f001;Art der Plattenständer;alphanumerisch;pc-6.1
AAB369f001;Anzahl der Wände;numerisch;pc-6.1
EAB170f001;Entnahmeöffnung;alphanumerisch;pc-6.1
EAB171f001;Entnahmerutsche;alphanumerisch;pc-6.1
EAB169f001;Reifen;alphanumerisch;pc-6.1
EAB167f001;Anzahl der Böden;numerisch;pc-6.1
AAB533f001;Untere Ladeflächenhöhe;numerisch;pc-6.1
AAB534f001;Obere Ladenflächenhöhe;numerisch;pc-6.1
AAB535f001;Anzahl der Ladeflächen;numerisch;pc-6.1
AAA404f001;Arbeitshöhe;numerisch;pc-6.1
AAB519f001;Anzahl der Schränke;numerisch;pc-6.1
AAB520f001;Art der Arbeitsplatte;alphanumerisch;pc-6.1
EAB164f001;Anzahl der Sperrbolzen;numerisch;pc-6.1
EAB544f001;Mit Doppeltbartschloss;logisch;pc-6.1
EAB545f001;Mit elektronischem Zahlenschloss;logisch;pc-6.1
AAB795f001;Befahrbar;logisch;pc-6.1
AAB796f001;Radlast;numerisch;pc-6.1
AAB797f001;Flächenlast;numerisch;pc-6.1
AAB325f001;Werkstoff Auffangwanne;alphanumerisch;pc-6.1
AAB786f001;Mit Gitterrost;logisch;pc-6.1
AAB787f001;Werkstoff Gitterrost;alphanumerisch;pc-6.1
AAB784f001;Anzahl der Fässer (60 l);numerisch;pc-6.1
AAB793f001;Anzahl der IBC/KTC;numerisch;pc-6.1
AAB788f001;Ausführung Seitenwände;alphanumerisch;pc-6.1
AAB794f001;Feldbreite;numerisch;pc-6.1
AAB789f001;Fass 200 l;logisch;pc-6.1
AAB790f001;Fass 60 l;logisch;pc-6.1
AAB791f001;Fassauflage drehbar;logisch;pc-6.1
AAB792f001;Kleingebinde;logisch;pc-6.1
AAB321f001;Inkl. Bodenplatte;logisch;pc-6.1
AAB322f001;Oberflächenbehandlung;alphanumerisch;pc-6.1
AAB323f001;Transportzulassung Straße/Schiene;logisch;pc-6.1
AAB799f001;Außenaufstellung möglich;logisch;pc-6.1
AAB800f001;Werkstoff Überdachung;alphanumerisch;pc-6.1
AAB801f001;Aufstellort;alphanumerisch;pc-6.1
AAB324f001;Bereifung;alphanumerisch;pc-6.1
AAB798f001;Auffangvolumen Auffangwanne;numerisch;pc-6.1
EAC554f001;Nenninhalt;numerisch;pc-6.1
EAC555f001;Nennüberdruck;numerisch;pc-6.1
EAC438f001;Mit Armatur;logisch;pc-6.1
EAC532f001;Max. Durchflussleistung;numerisch;pc-6.1
EAC389f001;Mit Anschlag links;logisch;pc-6.1
EAC390f001;Mit Anschlag rechts;logisch;pc-6.1
EAC535f001;Max. Inhalt;numerisch;pc-6.1
EAC488f001;Anzahl der Oberschränke;numerisch;pc-6.1
EAC492f001;Anzahl der Unterschränke;numerisch;pc-6.1
EAC491f001;Anzahl der Seitenschränke;numerisch;pc-6.1
EAC487f001;Anzahl der Hochschränke;numerisch;pc-6.1
EAC528f001;Max. Becherdurchmesser;numerisch;pc-6.1
EAB541f001;Duftart;alphanumerisch;pc-6.1
EAC494f001;Außendurchmesser Schlauch;numerisch;pc-6.1
EAC523f001;Innendurchmesser Schlauch;numerisch;pc-6.1
EAC501f001;Durchflussmenge bei 0,5 bar;numerisch;pc-6.1
EAC502f001;Durchflussmenge bei 3 bar;numerisch;pc-6.1
EAC402f001;Drucklose Betriebsweise;logisch;pc-6.1
EAB139f001;Falzung;alphanumerisch;pc-6.1
EAB140f001;Lagen;numerisch;pc-6.1
EAB517f002;Mit Prägung;logisch;pc-6.1
EAB516f001;Geeignet für Spender;logisch;pc-6.1
EAC475f001;Anzahl der Arme;numerisch;pc-6.1
EAC416f001;Für Heizkörper;logisch;pc-6.1
EAB518f001;Blattzahl;numerisch;pc-6.1
EAC406f001;Einhebelmischer;logisch;pc-6.1
EAC454f001;Mit Spiegel;logisch;pc-6.1
EAC388f001;Absenkautomatik;logisch;pc-6.1
EAC486f001;Anzahl der Dübel;numerisch;pc-6.1
EAC490f001;Anzahl der Schrauben;numerisch;pc-6.1
EAB542f001;Mit Druckluftkupplung;logisch;pc-6.1
AAB275f001;Plattenbreite ohne Mulde;numerisch;pc-6.1
AAB274f001;Plattenbreite mit Mulde;numerisch;pc-6.1
AAB326f001;Plattenlänge ohne Zangen;numerisch;pc-6.1
AAB327f001;Plattentiefe mit Beilade, ohne Zangen;numerisch;pc-6.1
AAB328f001;Höhe der Bankhakenleiste;numerisch;pc-6.1
AAB273f001;Plattenlänge ohne Spannbacken;numerisch;pc-6.1
AAB276f001;Plattendicke;numerisch;pc-6.1
AAB330f001;Vorderzange;logisch;pc-6.1
AAB279f001;Spannbackenhöhe;numerisch;pc-6.1
AAB329f001;Bankhaken;numerisch;pc-6.1
AAB331f001;Hinterzange;logisch;pc-6.1
AAA322f001;Backenhöhe;numerisch;pc-6.1
AAB277f001;Spannbackenbreite;numerisch;pc-6.1
AAB337f001;Zangenschlüssel;numerisch;pc-6.1
AAB280f001;Anzahl der Backenhaken;numerisch;pc-6.1
AAB332f001;Plattenlänge einschl. Zangen;numerisch;pc-6.1
AAB278f001;Spannbackentiefe;numerisch;pc-6.1
AAB281f001;Anzahl der Zangenschlüssel;numerisch;pc-6.1
AAB333f001;Plattentiefe einschl. Zangen;numerisch;pc-6.1
AAB249f001;Arbeitsplatte;alphanumerisch;pc-6.1
AAB334f001;Max. Spannweite Vorderzange;numerisch;pc-6.1
AAB335f001;Max. Spannweite Hinterzange;numerisch;pc-6.1
AAB250f001;Stärke Arbeitsplatte;numerisch;pc-6.1
AAB336f001;Plattentiefe ohne Beilade, ohne Zangen;numerisch;pc-6.1
AAB271f001;Mit Kantenschutz;logisch;pc-6.1
AAB272f001;Mit Sicherungsbügel;logisch;pc-6.1
EAE118f001;Anzahl der Bildschirme;numerisch;pc-6.1
EAE119f001;Aufnahme für Flachbildschirm;logisch;pc-6.1
EAE120f001;Aufnahme für Röhrenbildschirm;logisch;pc-6.1
EAE121f001;Min. Bildschirmgröße;numerisch;pc-6.1
EAE122f001;Max. Bildschirmgröße;numerisch;pc-6.1
EAE123f001;Max. Neigung;numerisch;pc-6.1
EAE124f001;Max. Schwenkbar;numerisch;pc-6.1
AAB248f001;Ausgangshöhe;numerisch;pc-6.1
AAB257f001;Untergestell;alphanumerisch;pc-6.1
AAB251f001;Anzahl der Gehäuseabteile;numerisch;pc-6.1
AAB254f001;Min. Schubladenbelastbarkeit;numerisch;pc-6.1
AAB255f001;Anzahl der Flügeltüren;numerisch;pc-6.1
AAB268f001;Anzahl der Fachboden (in Schränken);numerisch;pc-6.1
AAB260f001;Flächenbelastbarkeit;numerisch;pc-6.1
AAB270f001;Anzahl der Unterbauschränke;numerisch;pc-6.1
AAB262f001;Anzahl der Hängeschränke;numerisch;pc-6.1
AAB269f001;Anzahl der Schubladen (in Schränken);numerisch;pc-6.1
AAB261f001;Anzahl der Ablageböden;numerisch;pc-6.1
AAC297f001;Belag;alphanumerisch;pc-6.1
AAC298f001;Mit Stahlkante;logisch;pc-6.1
EAE125f001;Mit Betriebsgerät;logisch;pc-6.1
EAB599f001;Außenhöhe;numerisch;pc-6.1
EAE126f001;Max. Rollengewicht;numerisch;pc-6.1
EAE127f001;Schneidbreite;numerisch;pc-6.1
EAE128f001;Mit Ringösen;logisch;pc-6.1
EAC473f001;Wasserlöslich;logisch;pc-6.1
EAC470f001;Verwendbar auf nasser Oberfläche;logisch;pc-6.1
AAA214f001;Bohrerdurchmesser;numerisch;pc-6.1
AAA265f001;Min. Bohrlochtiefe bei Durchsteckmontage;numerisch;pc-6.1
AAA260f001;Effektive Verankerungstiefe;numerisch;pc-6.1
AAA236f001;Max. Nutzlänge;numerisch;pc-6.1
AAA215f001;Dübellänge;numerisch;pc-6.1
AAB597f001;Gewinde;numerisch;pc-6.1
AAA198f001;Schlüsselweite;numerisch;pc-6.1
AAA266f001;Große Scheibe;logisch;pc-6.1
EAD174f001;Gewindemaß metrisch;logisch;pc-6.1
EAD482f001;Tiefenmarkierung;logisch;pc-6.1
EAD331f001;Mit Außengewinde;logisch;pc-6.1
AAB606f001;Anschlussgewinde;numerisch;pc-6.1
AAA216f001;Min. Bohrlochtiefe;numerisch;pc-6.1
AAA285f001;Sechskantmutter;numerisch;pc-6.1
AAA257f001;Mit Gewindestange;logisch;pc-6.1
AAA269f001;Mörtelpatrone;alphanumerisch;pc-6.1
AAA238f001;Min. Nutzlänge;numerisch;pc-6.1
EAD141f001;Geeignet für Gewindegröße;numerisch;pc-6.1
AAA275f001;Füllmenge in Skalenteilen;numerisch;pc-6.1
AAA222f001;Min. Verankerungstiefe;numerisch;pc-6.1
AAA279f001;Max. Befestigungsdicke;numerisch;pc-6.1
AAA277f001;Setztiefe;numerisch;pc-6.1
AAA278f001;Bohrtiefe durch anzuschließendes Bauteil;numerisch;pc-6.1
AAA267f001;Min. Bohrtiefe bei Durchsteckmontage;numerisch;pc-6.1
AAA261f001;Min. Einschraubtiefe;numerisch;pc-6.1
AAA262f001;Max. Einschraubtiefe;numerisch;pc-6.1
AAB604f001;Innengewinde;numerisch;pc-6.1
AAA274f001;Einschraubtiefe;numerisch;pc-6.1
AAA276f001;Netz;logisch;pc-6.1
AAA202f001;Max. Außendurchmesser;numerisch;pc-6.1
AAA272f001;Bauteildicke;numerisch;pc-6.1
AAA271f001;Bohrtiefe;numerisch;pc-6.1
AAA273f001;Durchgangsloch anzuschließendes Bauteil;numerisch;pc-6.1
AAD101f001;Farbe nach Aushärtung;alphanumerisch;pc-6.1
AAD102f001;Standfestigkeit;alphanumerisch;pc-6.1
AAD103f001;Dichte vor Aushärtung nach DIN 53479;numerisch;pc-6.1
AAD109f001;Hautbildezeit nach DIN 50014;numerisch;pc-6.1
AAD110f001;Härtungsgeschwindigkeit nach DIN 50014;numerisch;pc-6.1
AAD104f001;Shore A Härte ISO 868/DIN 53505;numerisch;pc-6.1
AAD106f001;Zugfestigkeit nach DIN 53504;numerisch;pc-6.1
AAD108f001;Bruchdehnung nach DN 53504;numerisch;pc-6.1
AAD111f001;Witterungsbeständig nach D4;logisch;pc-6.1
AAD112f001;Weiterreißfestigkeit nach DIN 53515;numerisch;pc-6.1
AAD122f001;Ausbeute frei geschäumt;numerisch;pc-6.1
AAD123f001;Rohdichte;numerisch;pc-6.1
AAD124f001;Porigkeit;alphanumerisch;pc-6.1
AAD125f001;Klebfreiheit der Oberfläche;numerisch;pc-6.1
AAD126f001;Schneidbar nach;numerisch;pc-6.1
AAD127f001;Schalldämmwert nach DIN 52210;numerisch;pc-6.1
AAD128f001;Isolierwert nach DIN 52612;numerisch;pc-6.1
AAD119f001;Baustoffklasse nach DIN 4102;alphanumerisch;pc-6.1
AAD120f001;Baustoffklasse nach DIN 4103;alphanumerisch;pc-6.1
AAD121f001;Baustoffklasse nach DIN 4104;alphanumerisch;pc-6.1
AAD129f001;Verrottungsfest;logisch;pc-6.1
AAD105f001;Shore D Härte ISO 868/DIN 53505;numerisch;pc-6.1
AAD107f001;Zugfestigkeit nach DIN EN 1465;numerisch;pc-6.1
AAD115f001;Volumenänderung nach DIN 52451;numerisch;pc-6.1
AAA458f001;Konsistenz;alphanumerisch;pc-6.1
AAC053f001;Lieferform;alphanumerisch;pc-6.1
AAD083f001;Handfestigkeit;numerisch;pc-6.1
EAB130f001;Max. Klebespalt;numerisch;pc-6.1
EAB131f001;Min. Zugfestigkeit;numerisch;pc-6.1
EAB132f001;Max. Zugfestigkeit;numerisch;pc-6.1
EAB511f002;Min. Viskosität;numerisch;pc-6.1
EAB512f001;Max. Viskosität;numerisch;pc-6.1
AAC434f001;Gewindegröße;alphanumerisch;pc-6.1
AAC627f001;Zugfestigkeit;numerisch;pc-6.1
AAD113f001;Vernetzungssystem;alphanumerisch;pc-6.1
AAD114f001;Sanitäreignung;logisch;pc-6.1
AAD130f001;Lösungsmittelfrei;logisch;pc-6.1
AAD131f001;Min. Ablüftzeit;numerisch;pc-6.1
AAD132f001;Max. Ablüftzeit;numerisch;pc-6.1
AAD135f001;Offene Zeit;numerisch;pc-6.1
AAD133f001;Fluoreszierend;logisch;pc-6.1
AAD134f001;Dichte nach DIN 51757;numerisch;pc-6.1
AAA426f001;Klebespalte bis;numerisch;pc-6.1
AAD082f001;Festigkeit;alphanumerisch;pc-6.1
AAD086f001;Chemische Basis;alphanumerisch;pc-6.1
AAD087f001;Max. Schraubengröße;alphanumerisch;pc-6.1
AAD088f001;Beanspruchungsgruppe nach EN 204;alphanumerisch;pc-6.1
AAD089f001;Beanspruchungsgruppe nach EN 205;alphanumerisch;pc-6.1
AAD090f001;Beanspruchungsgruppe nach EN 206;alphanumerisch;pc-6.1
AAD091f001;Beanspruchungsgruppe nach EN 207;alphanumerisch;pc-6.1
AAD093f001;Wasserfest;logisch;pc-6.1
AAD096f001;Feststoffgehalt;numerisch;pc-6.1
AAA459f001;Überlackierbar;logisch;pc-6.1
EAB142f001;Min. Klebespalt;numerisch;pc-6.1
EAB520f001;Druckscherfestigkeit;numerisch;pc-6.1
AAA469f001;Verbrauch pro m²;numerisch;pc-6.1
AAA468f001;Wasserbasiert;logisch;pc-6.1
AAD098f001;Min. Schmelztemperatur;numerisch;pc-6.1
AAD099f001;Max. Schmelztemperatur;numerisch;pc-6.1
AAD100f001;Reaktivsystem;logisch;pc-6.1
AAA357f001;Reißkraft (N/25mm);numerisch;pc-6.1
EAB111f001;Fugenbreite;numerisch;pc-6.1
EAB168f001;Fugentiefe;numerisch;pc-6.1
AAA344f001;UV-beständig;logisch;pc-6.1
AAA515f001;Hochspannung;logisch;pc-6.1
AAA516f001;Selbstverlöschend;logisch;pc-6.1
EAE129f001;Durchbruchspannung;numerisch;pc-6.1
EAE130f001;Reißdehnung;numerisch;pc-6.1
EAE131f001;Min. Temperaturbeständigkeit;numerisch;pc-6.1
EAE132f001;Max. Temperaturbeständigkeit;numerisch;pc-6.1
EAB230f002;Rückschlussplatte;logisch;pc-6.1
EAB234f001;Anzahl der Durchgangsbohrung;alphanumerisch;pc-6.1
EAB235f001;Geteilte Haftfläche;logisch;pc-6.1
EAB231f001;Passungstoleranz;alphanumerisch;pc-6.1
EAB232f001;Mit Gewindebohrung;logisch;pc-6.1
EAB233f001;Mit Durchgangsbohrung;logisch;pc-6.1
AAA229f001;Zulässiges Biegemoment;numerisch;pc-6.1
AAA219f001;Verankerungsgrund;alphanumerisch;pc-6.1
AAA250f001;Max. Klemmbereich des Gewindes;numerisch;pc-6.1
AAA230f001;Max. Bauteildicke;numerisch;pc-6.1
AAA254f001;Anzugsmoment;numerisch;pc-6.1
AAA255f001;Konusmaterial;alphanumerisch;pc-6.1
AAA218f001;Schraubenart;alphanumerisch;pc-6.1
AAA249f001;Arretierung am Dübelhals;logisch;pc-6.1
AAA224f001;Schaftlänge;numerisch;pc-6.1
AAA152f001;Schraubenlänge;numerisch;pc-6.1
AAA151f001;Schraubendurchmesser;numerisch;pc-6.1
AAA251f001;Min. Hohlraumtiefe;numerisch;pc-6.1
AAA231f001;Wandplattendicke;numerisch;pc-6.1
AAA217f001;Max. Schraubendurchmesser;numerisch;pc-6.1
AAA226f001;Holzdicke;numerisch;pc-6.1
AAA258f001;Haken;logisch;pc-6.1
AAA252f001;Max. Plattendicke;numerisch;pc-6.1
AAA247f001;Einschlagsperre;logisch;pc-6.1
AAA248f001;Nagelschraubenmaterial;alphanumerisch;pc-6.1
AAA235f001;Tellerdurchmesser;numerisch;pc-6.1
AAA237f001;Spreiznagelmaterial;alphanumerisch;pc-6.1
AAA225f001;Integrierte Einschlagsperre;logisch;pc-6.1
AAA221f001;Vormontierte Senkkopfschraube;logisch;pc-6.1
AAA223f001;Vormontierte Sicherheitsschraube;logisch;pc-6.1
AAA227f001;Vormontierte Sechskantschraube;logisch;pc-6.1
AAA228f001;Maschinenschraube;logisch;pc-6.1
AAA206f001;Bohrlochdurchmesser;numerisch;pc-6.1
AAA256f001;Aufbaudicke;numerisch;pc-6.1
AAA232f001;Einführdorn;logisch;pc-6.1
AAA233f001;Brandschutzanforderungen;logisch;pc-6.1
AAA234f001;Korrosionsschutzanforderungen;logisch;pc-6.1
AAA220f001;Kragen;logisch;pc-6.1
EAC387f001;Abbrechbar;logisch;pc-6.1
EAC457f001;Mit Zahnung;logisch;pc-6.1
EAC451f001;Mit Schraubzubehör;logisch;pc-6.1
EAD426f001;Ringnippel;logisch;pc-6.1
EAD076f001;Durchmesser der Kappe;numerisch;pc-6.1
EAD429f001;Runder Kopf;logisch;pc-6.1
EAD518f001;Zur Befestigung an;alphanumerisch;pc-6.1
EAD263f001;Max. Schlaufendurchmesser;alphanumerisch;pc-6.1
EAD237f001;Max. Bohrdurchmesser in Stahl;numerisch;pc-6.1
EAD185f001;Höhe einstellbar;logisch;pc-6.1
EAD044f001;Befestigung am Trapezblech mit Gewindestange;logisch;pc-6.1
EAD328f001;Mit angeschweißter Mutter;logisch;pc-6.1
AAB883f001;Mit Speichermöglichkeit;logisch;pc-6.1
AAB582f001;Befestigungsuntergrund;alphanumerisch;pc-6.1
AAB583f001;Feuerwiderstandsdauer;alphanumerisch;pc-6.1
AAB584f001;Bohrlochnenndurchmesser;numerisch;pc-6.1
AAB585f001;Max. Klemmdicke;numerisch;pc-6.1
AAB586f001;Außengewinde;alphanumerisch;pc-6.1
AAB587f001;Kopfform;alphanumerisch;pc-6.1
AAB588f001;Durchsteckmontage;logisch;pc-6.1
AAB589f001;Vorsteckmontage;logisch;pc-6.1
AAB590f001;Abstandsmontage;logisch;pc-6.1
EAB101f001;Bohrdurchmesser;numerisch;pc-6.1
EAC374f001;Mit Auspresspistole;logisch;pc-6.1
EAC375f001;Mit Ausblaspumpe/-pistole;logisch;pc-6.1
EAC376f001;Mit Lochreinigungsbürste;logisch;pc-6.1
EAD408f001;Ösen-Innendurchmesser;numerisch;pc-6.1
EAD396f001;Mit Vollgewinde;logisch;pc-6.1
EAD176f001;Gewindesteigung;numerisch;pc-6.1
AAB149f001;Art der Verpackung;alphanumerisch;pc-6.1
EAC370f001;Mit Zentriervorrichtung;logisch;pc-6.1
AAA282f001;Gewindelänge;numerisch;pc-6.1
EAD164f001;Gehärtet;logisch;pc-6.1
EAD075f001;Durchmesser der Aussparung;numerisch;pc-6.1
EAD094f001;elastische Abdichtung;logisch;pc-6.1
EAD118f001;Funktionsdurchmesser;numerisch;pc-6.1
EAD175f001;Gewindeschneidteillänge;numerisch;pc-6.1
EAD219f001;Körperdurchmesser;numerisch;pc-6.1
EAB203f001;Kegellänge;numerisch;pc-6.1
EAD200f001;Kegelwinkel (1);numerisch;pc-6.1
EAD223f001;Länge der Aussparung;numerisch;pc-6.1
EAD229f001;Länge der Spannzange;numerisch;pc-6.1
EAD272f001;Max. Spanndurchmesser;numerisch;pc-6.1
EAD318f001;Min. Spanndurchmesser;numerisch;pc-6.1
EAD402f001;Nenn-/Spanndurchmesser;numerisch;pc-6.1
EAD433f001;Schlitzungsart;alphanumerisch;pc-6.1
EAD031f001;Aufnahmedurchmesser (maschinenseitig);numerisch;pc-6.1
EAD032f001;Aufnahmedurchmesser (maschinenseitig, oberes Abmaß);numerisch;pc-6.1
EAD033f001;Aufnahmedurchmesser (maschinenseitig, unteres Abmaß);numerisch;pc-6.1
EAD250f001;Max. Einspannlänge;numerisch;pc-6.1
EAD303f001;Min. Einspannlänge;numerisch;pc-6.1
AAA268f001;Kopfprägung;alphanumerisch;pc-6.1
AAA740f001;Länge l;numerisch;pc-6.1
AAA289f001;Durchdringung;numerisch;pc-6.1
AAB092f001;DIN 6883;logisch;pc-6.1
AAC574f001;DIN 6881;logisch;pc-6.1
AAB091f001;DIN 6880;logisch;pc-6.1
AAA283f001;Ansatzhöhe;numerisch;pc-6.1
AAA748f001;Nennmaß;numerisch;pc-6.1
AAB089f001;DIN 6889;logisch;pc-6.1
AAB090f001;DIN 6887;logisch;pc-6.1
AAB107f001;DIN 6885;logisch;pc-6.1
AAA562f001;Min. Materialstärke;numerisch;pc-6.1
AAB100f001;DIN 6888;logisch;pc-6.1
AAB087f001;DIN 2093;logisch;pc-6.1
AAB612f001;Öffnungsweite;numerisch;pc-6.1
EAC359f001;Innenlänge;numerisch;pc-6.1
EAB016f001;Reißfestigkeit;numerisch;pc-6.1
EAB015f001;Produktionsart;alphanumerisch;pc-6.1
EAC201f001;Max. Gurtbreite;numerisch;pc-6.1
EAB654f001;Für Stift;numerisch;pc-6.1
AAB103f001;DIN 432;logisch;pc-6.1
AAA545f001;Nennweite d1;numerisch;pc-6.1
AAA755f001;Durchmesser d1/innen;numerisch;pc-6.1
EAD451f001;Speziell geeignet für Spannzangen;logisch;pc-6.1
AAA544f001;Nenngröße;numerisch;pc-6.1
AAA294f001;Nenndurchmesser;numerisch;pc-6.1
AAB105f001;DIN 435;logisch;pc-6.1
EAB049f001;Für Schrauben M;numerisch;pc-6.1
EAB435f001;Maß d2;numerisch;pc-6.1
EAB502f001;Maß d4;numerisch;pc-6.1
EAB503f001;Maß h3;numerisch;pc-6.1
AAB215f001;DIN 6319;logisch;pc-6.1
AAB094f001;DIN 11024;logisch;pc-6.1
AAA193f001;Anzahl der Lappen;numerisch;pc-6.1
AAB114f001;DIN 74361 A;logisch;pc-6.1
AAA035f001;Lochform;alphanumerisch;pc-6.1
AAA547f001;Neigung;numerisch;pc-6.1
AAA192f001;DIN;logisch;pc-6.1
AAA194f001;Nase;alphanumerisch;pc-6.1
AAA147f001;Falztiefe;numerisch;pc-6.1
AAA195f001;Fase;logisch;pc-6.1
AAA292f001;Scheibendurchmesser außen;numerisch;pc-6.1
AAA291f001;Scheibendurchmesser innen;numerisch;pc-6.1
AAB101f001;DIN 462;logisch;pc-6.1
AAB102f001;Mit Innennase;logisch;pc-6.1
AAA756f001;Wellendurchmesser d1;numerisch;pc-6.1
AAB097f001;DIN 6796;logisch;pc-6.1
AAB096f001;DIN 6797;logisch;pc-6.1
AAB099f001;Mit Gewindestift;logisch;pc-6.1
