Merkmal_ID;Merkmalbezeichnung;Datentyp;Klassifikationssystem_ID
AAB287f001;Minuten Feuerwiderstandsfähigkeit;numerisch;pc-7.0
AAB297f001;Anzahl der Fässer (200 l);numerisch;pc-7.0
AAB298f001;Flächenlast Gitterroste;numerisch;pc-7.0
AAB299f001;Notentriegelung von Innen;logisch;pc-7.0
AAB289f001;Breite (gesamt);numerisch;pc-7.0
AAB290f001;Tiefe (gesamt);numerisch;pc-7.0
AAB291f001;Höhe (gesamt);numerisch;pc-7.0
AAB292f001;Mit Modul für brennbare Flüssigkeiten;logisch;pc-7.0
AAB293f001;Mit Modul für Säuren/Laugen;logisch;pc-7.0
AAB294f001;Werkstoff Auszugswannen;alphanumerisch;pc-7.0
AAB295f001;Traglast Auszüge;numerisch;pc-7.0
AAB296f001;Mit Modul für Chemikalien/Gifte;logisch;pc-7.0
AAB312f001;Anzahl der Auszugswannen;numerisch;pc-7.0
AAB314f001;Farbe in RAL Korpus;numerisch;pc-7.0
AAB301f001;Nutzbare Innenhöhe;numerisch;pc-7.0
AAB303f001;Höhe Sockel;numerisch;pc-7.0
AAB304f001;Anzahl der Lochblecheinsätze;numerisch;pc-7.0
AAB307f001;Bodenabsaugung;logisch;pc-7.0
AAB308f001;Luftmenge mit Bodenabsaugung;numerisch;pc-7.0
AAB309f001;Druckverlust bei 10fachem LW;numerisch;pc-7.0
AAB310f001;Druckverlust mit Bodenabsaugung;numerisch;pc-7.0
AAB779f001;Arbeitsplatte;logisch;pc-7.0
AAB778f001;Lochart;alphanumerisch;pc-7.0
AAC287f001;Durchmesser Rollen;numerisch;pc-7.0
AAB783f001;Anzahl der Schubladeneinsätze;numerisch;pc-7.0
AAB780f001;Anzahl der Werkzeugaufnahmen;numerisch;pc-7.0
AAB781f001;Anzahl der Wechselrahmen/Werkzeugträger;numerisch;pc-7.0
AAB782f001;Aufnahmesystem;alphanumerisch;pc-7.0
AAC290f001;Fronthöhe;numerisch;pc-7.0
AAC293f001;Anzahl der Beschriftungen;numerisch;pc-7.0
AAC291f001;Anzahl der Längstrennwände;numerisch;pc-7.0
AAC292f001;Anzahl der Querwände;numerisch;pc-7.0
AAC288f001;Schubladenbreite;numerisch;pc-7.0
AAC289f001;Schubladentiefe;numerisch;pc-7.0
AAC295f001;Muldenbreite;numerisch;pc-7.0
AAC296f001;Muldentiefe;numerisch;pc-7.0
AAC294f001;Schrankbreite;numerisch;pc-7.0
EAB583f001;Zahlenschloss;logisch;pc-7.0
EAB189f001;Abstand;numerisch;pc-7.0
AAB687f001;Gerüsthöhe;numerisch;pc-7.0
AAB688f001;Gerüstlänge;numerisch;pc-7.0
EAE112f001;Gerüstbreite;numerisch;pc-7.0
AAB692f001;Gerüstgruppe/Belastung;alphanumerisch;pc-7.0
AAB686f001;Güteeigenschaft;alphanumerisch;pc-7.0
AAB654f001;Arbeitshöhe bis ca.;numerisch;pc-7.0
AAB661f001;Plattformhöhe;numerisch;pc-7.0
AAB691f001;Ausleger;logisch;pc-7.0
AAB689f001;Gerüstbreite ohne Fahrbalken/Ausleger;numerisch;pc-7.0
EAF124f001;Min. Plattformhöhe;numerisch;pc-7.0
EAF125f001;Max. Plattformhöhe;numerisch;pc-7.0
AAB690f001;Fahrbalken;logisch;pc-7.0
EAF126f001;Transporthöhe;numerisch;pc-7.0
EAF127f001;Transportbreite;numerisch;pc-7.0
EAF128f001;Transporttiefe;numerisch;pc-7.0
EAB138f001;Sprossenanzahl;numerisch;pc-7.0
AAB650f001;Min. Leiterlänge;numerisch;pc-7.0
AAB651f002;Max. Leiterlänge;numerisch;pc-7.0
AAB655f001;Sprosse/Stufe;alphanumerisch;pc-7.0
AAB656f001;Gesamtanzahl der Sprossen/Stufen;numerisch;pc-7.0
AAB649f001;Vorschrift;alphanumerisch;pc-7.0
AAB658f001;Seilzug;logisch;pc-7.0
AAB653f001;Quertraverse;logisch;pc-7.0
EAF129f001;Mit Gummi-Auflage;logisch;pc-7.0
EAF130f001;Transportlänge;numerisch;pc-7.0
AAB680f001;Packmaß Breite;numerisch;pc-7.0
AAB681f001;Packmaß Höhe;numerisch;pc-7.0
AAB682f001;Packmaß Länge;numerisch;pc-7.0
EAC546f001;Max. Verlängerung;numerisch;pc-7.0
AAB671f001;Senkrechte Höhe;numerisch;pc-7.0
AAB660f001;Mit Plattform;logisch;pc-7.0
AAB667f001;Geländer;alphanumerisch;pc-7.0
AAB672f002;Anzahl der Stufen inkl. eventueller Plattform;numerisch;pc-7.0
AAB670f001;Ausführung Stufen/Plattform;alphanumerisch;pc-7.0
AAB659f001;Leiterlänge;numerisch;pc-7.0
AAB662f001;Anzahl der Stufen/Sprossen inkl. eventueller Plattform;numerisch;pc-7.0
AAB678f001;Steighöhe/Tiefe;numerisch;pc-7.0
AAB679f001;Leiteraußenbreite;numerisch;pc-7.0
AAB673f001;Plattformlänge;numerisch;pc-7.0
AAB674f001;Plattformbreite;numerisch;pc-7.0
AAB668f001;Anzahl der Stufen;numerisch;pc-7.0
AAB675f001;Standflächenlänge am Boden;numerisch;pc-7.0
AAB676f001;Standflächenbreite am Boden;numerisch;pc-7.0
AAB677f001;Haltebügel;logisch;pc-7.0
AAB664f001;Lichte Plattformweite;numerisch;pc-7.0
AAB665f001;Ausladung/Aufstelllänge;numerisch;pc-7.0
AAB669f001;Anzahl der Stufen inkl. Plattform;numerisch;pc-7.0
AAC416f001;Höhenverstellbarer Sitz;logisch;pc-7.0
EAB481f001;Gleiter je Karte;numerisch;pc-7.0
AAC417f001;Rutschhemmend;logisch;pc-7.0
AAC411f001;Tischart;alphanumerisch;pc-7.0
AAC412f001;Art des Fußes;alphanumerisch;pc-7.0
AAC414f001;Kabelkanäle;logisch;pc-7.0
AAB390f001;Mit Fahrantrieb;logisch;pc-7.0
AAB376f001;Gabelhöhe gesenkt;numerisch;pc-7.0
AAB373f001;Gabellänge;numerisch;pc-7.0
AAB374f001;Tragbreite;numerisch;pc-7.0
AAB383f001;Gabelbreite;numerisch;pc-7.0
AAB384f001;Lastschwerpunkt;numerisch;pc-7.0
AAB386f001;Bauhöhe ausgefahren;numerisch;pc-7.0
AAB387f001;Freihub;numerisch;pc-7.0
AAB382f001;Wenderadius;numerisch;pc-7.0
AAB388f001;Arbeitsgangbreite nach VDI 2198;numerisch;pc-7.0
AAB377f001;Bereifung Lenkräder;alphanumerisch;pc-7.0
AAB378f001;Bereifung Gabelrollen;alphanumerisch;pc-7.0
AAB389f001;Gabelrollen Tandem;logisch;pc-7.0
AAB391f001;Leistung Hubmotor;numerisch;pc-7.0
AAB392f001;Leistung Fahrmotor;numerisch;pc-7.0
AAB393f001;Leistung Batterie;numerisch;pc-7.0
AAA332f001;Tischlänge;numerisch;pc-7.0
AAA512f001;Tischbreite;numerisch;pc-7.0
AAB395f001;Tischhöhe gehoben;numerisch;pc-7.0
AAB396f001;Tischhöhe gesenkt;numerisch;pc-7.0
AAB397f001;Hubmechanismus;alphanumerisch;pc-7.0
AAB398f001;Tisch neigbar;logisch;pc-7.0
AAB375f001;Gabelzinkenbreite;numerisch;pc-7.0
AAB399f001;Neigungswinkel;numerisch;pc-7.0
AAB400f001;Hebekippantrieb;alphanumerisch;pc-7.0
AAB379f001;Tandem Gabelrollen;logisch;pc-7.0
AAB381f001;Mit Wiegesystem;logisch;pc-7.0
AAB394f001;Elektrohydraulischer Hub;logisch;pc-7.0
AAB545f001;Fassausführung;alphanumerisch;pc-7.0
AAB363f001;Art der Bereifung;alphanumerisch;pc-7.0
AAB542f001;Mit Stützrad;logisch;pc-7.0
EAB484f001;Tragfähigkeit ca.;numerisch;pc-7.0
AAB543f001;Flaschenanzahl;numerisch;pc-7.0
AAB544f001;Flaschenvolumen;numerisch;pc-7.0
AAB536f001;Schaufelgröße/Länge;numerisch;pc-7.0
AAB537f001;Schaufelgröße/Breite;numerisch;pc-7.0
AAB538f001;Bügel klappbar;logisch;pc-7.0
AAB539f001;Schaufel klappbar;logisch;pc-7.0
AAB540f001;Mit Kufen;logisch;pc-7.0
AAB541f001;Ausführung Radstern;alphanumerisch;pc-7.0
AAB723f001;Faltbar;logisch;pc-7.0
AAB721f001;Einfahrtaschenbreite;numerisch;pc-7.0
AAB722f001;Einfahrtaschenhöhe;numerisch;pc-7.0
AAB724f002;Schaufelhöhe;numerisch;pc-7.0
AAB725f001;Schaufelbreite;numerisch;pc-7.0
AAB731f001;Schildbreite;numerisch;pc-7.0
AAB732f001;Federklappen;logisch;pc-7.0
AAB733f001;Ausführung Schürfkante;alphanumerisch;pc-7.0
AAB734f001;MIt Niveauausgleich;logisch;pc-7.0
AAB730f001;Abstand zwischen den Einfahrtaschen;numerisch;pc-7.0
AAB727f001;Max. Traglast;numerisch;pc-7.0
AAB728f001;Max. Ausladung;numerisch;pc-7.0
AAB726f001;Teleskopierbar;logisch;pc-7.0
AAB729f001;Aufnahme;alphanumerisch;pc-7.0
EAB673f001;Durchmesser metrisch;numerisch;pc-7.0
EAB655f001;Tandem-Bereifung;logisch;pc-7.0
EAC330f001;Befestigungsausführung;alphanumerisch;pc-7.0
EAC357f001;Durchmesser (Stift/Zapfen);numerisch;pc-7.0
EAC362f001;Länge (Sift/Zapfen);numerisch;pc-7.0
EAC358f001;Durchmesser Rückenloch;numerisch;pc-7.0
EAC339f001;Elektrisch leitfähig;logisch;pc-7.0
EAC349f001;Hitzebeständig;logisch;pc-7.0
EAC333f001;Gabelmaterial;alphanumerisch;pc-7.0
EAC327f001;Ausführung Lauffläche;alphanumerisch;pc-7.0
EAC328f001;Ausführung Radkörper;alphanumerisch;pc-7.0
EAC332f001;Farbe der Lauffläche;alphanumerisch;pc-7.0
EAC348f001;Gefedert;logisch;pc-7.0
AAB850f001;Anzahl der Lagen;numerisch;pc-7.0
EAC364f001;Max. Luftdruck;numerisch;pc-7.0
EAC335f001;Material Lauffläche;alphanumerisch;pc-7.0
EAB181f001;Hubgeschwindigkeit;numerisch;pc-7.0
EAB182f001;Hubkraft;numerisch;pc-7.0
EAB183f001;Kraftaufwand;numerisch;pc-7.0
EAB184f001;Seilvorschub;numerisch;pc-7.0
AAA525f001;Rollenbreite;numerisch;pc-7.0
EAB186f001;Kurbelkraft;numerisch;pc-7.0
EAB187f001;Seilaufnahme;numerisch;pc-7.0
EAB570f001;Umsetzungsverhältnis 1/x;numerisch;pc-7.0
AAB574f001;Mantellänge;numerisch;pc-7.0
AAB576f001;Achslänge;numerisch;pc-7.0
AAB581f001;Mantelmaterial;alphanumerisch;pc-7.0
AAA204f001;Gewindedurchmesser;numerisch;pc-7.0
AAB580f001;Achsenausführung;alphanumerisch;pc-7.0
AAB577f001;Lagerbodenausführung;alphanumerisch;pc-7.0
AAB578f001;Kugellagerausführung;alphanumerisch;pc-7.0
EAC351f001;Mit Antriebselement;logisch;pc-7.0
EAC334f001;Kugelmaterial;alphanumerisch;pc-7.0
EAC361f001;Kugeldurchmesser;numerisch;pc-7.0
AAC083f001;Bahnbreite;numerisch;pc-7.0
EAE113f001;Ständerwerk;logisch;pc-7.0
AAB546f001;Bahnlänge;numerisch;pc-7.0
AAB547f001;Nutzbreite;numerisch;pc-7.0
AAB555f001;Röllchenteilung;numerisch;pc-7.0
AAB556f001;Anzahl der Röllchen pro Achse;numerisch;pc-7.0
AAB557f001;Röllchendurchmesser;numerisch;pc-7.0
AAB550f001;Innenradius;numerisch;pc-7.0
AAB551f001;Kurvenwinkel;numerisch;pc-7.0
AAB552f001;Art des Rahmengerüstes;alphanumerisch;pc-7.0
AAB558f001;Ausführung der Förderröllchen;alphanumerisch;pc-7.0
AAB548f001;Rollenteilung;numerisch;pc-7.0
AAB553f001;Ausführung der Förderrollen;alphanumerisch;pc-7.0
AAB554f001;Achsbefestigung;alphanumerisch;pc-7.0
EAB135f001;Teilung;numerisch;pc-7.0
EAC337f001;Material Rollen;alphanumerisch;pc-7.0
EAC329f001;Ausführung Rolle;alphanumerisch;pc-7.0
AAB570f001;Max. Fördergutdurchmesser;numerisch;pc-7.0
AAB571f001;Art der Förderelemente;alphanumerisch;pc-7.0
AAB572f001;Anzahl der Tragfüße;numerisch;pc-7.0
AAB573f001;Verfahrbar;logisch;pc-7.0
AAB559f001;Max. Bahnlänge;numerisch;pc-7.0
AAB560f001;Min. Bahnlänge;numerisch;pc-7.0
AAB562f001;Max. Tragkraft zw. 2 Stützen;numerisch;pc-7.0
AAB563f001;Anzahl der Scheren;numerisch;pc-7.0
AAB561f001;Förderrollendurchmesser;numerisch;pc-7.0
AAB564f001;Art der Förderrollen;alphanumerisch;pc-7.0
AAB565f001;Anzahl der Stützfüße;numerisch;pc-7.0
AAB566f001;Max. Höhenverstellung;numerisch;pc-7.0
AAB567f001;Min. Höhenverstellung;numerisch;pc-7.0
EAE114f001;Fassungsinhalt;numerisch;pc-7.0
EAE115f001;Material Rollenfeststeller;alphanumerisch;pc-7.0
EAE116f001;Blockierung Raddrehung;logisch;pc-7.0
EAE117f001;Blockierung Schwenkbewegung;logisch;pc-7.0
AAB360f001;Ladeflächenlänge;numerisch;pc-7.0
AAB361f001;Ladeflächenbreite;numerisch;pc-7.0
AAB362f001;Ladeflächenhöhe;numerisch;pc-7.0
AAB521f001;Anzahl der Bockrollen;numerisch;pc-7.0
AAB366f001;Anzahl der Lenkrollen;numerisch;pc-7.0
AAB367f001;Mit Radfeststeller;logisch;pc-7.0
AAB372f001;Mit Wand;logisch;pc-7.0
EAC394f001;Ausfahrlänge begrenzt;logisch;pc-7.0
AAB526f001;Ausführung Bordwände;alphanumerisch;pc-7.0
AAB525f001;Anzahl der Bordwände;numerisch;pc-7.0
AAB527f001;Art der Bordwände;alphanumerisch;pc-7.0
AAB530f001;Anzahl der Drehschemel Achsen;numerisch;pc-7.0
AAB531f001;Art Ladefläche;alphanumerisch;pc-7.0
AAB368f001;Wandart;alphanumerisch;pc-7.0
AAB370f001;Wandhöhe;numerisch;pc-7.0
AAA141f001;Magnetkraft;numerisch;pc-7.0
EAC543f001;Max. Rollendurchmesser;numerisch;pc-7.0
AAB522f001;Anzahl der Bügelaufnahmen;numerisch;pc-7.0
AAB523f001;Art der Plattenständer;alphanumerisch;pc-7.0
AAB369f001;Anzahl der Wände;numerisch;pc-7.0
EAB170f001;Entnahmeöffnung;alphanumerisch;pc-7.0
EAB171f001;Entnahmerutsche;alphanumerisch;pc-7.0
EAB169f001;Reifen;alphanumerisch;pc-7.0
EAB167f001;Anzahl der Böden;numerisch;pc-7.0
AAB533f001;Untere Ladeflächenhöhe;numerisch;pc-7.0
AAB534f001;Obere Ladenflächenhöhe;numerisch;pc-7.0
AAB535f001;Anzahl der Ladeflächen;numerisch;pc-7.0
AAA404f001;Arbeitshöhe;numerisch;pc-7.0
AAB519f001;Anzahl der Schränke;numerisch;pc-7.0
AAB520f001;Art der Arbeitsplatte;alphanumerisch;pc-7.0
EAB164f001;Anzahl der Sperrbolzen;numerisch;pc-7.0
EAB544f001;Mit Doppeltbartschloss;logisch;pc-7.0
EAB545f001;Mit elektronischem Zahlenschloss;logisch;pc-7.0
AAB795f001;Befahrbar;logisch;pc-7.0
AAB796f001;Radlast;numerisch;pc-7.0
AAB797f001;Flächenlast;numerisch;pc-7.0
AAB325f001;Werkstoff Auffangwanne;alphanumerisch;pc-7.0
AAB786f001;Mit Gitterrost;logisch;pc-7.0
AAB787f001;Werkstoff Gitterrost;alphanumerisch;pc-7.0
AAB784f001;Anzahl der Fässer (60 l);numerisch;pc-7.0
AAB793f001;Anzahl der IBC/KTC;numerisch;pc-7.0
AAB788f001;Ausführung Seitenwände;alphanumerisch;pc-7.0
AAB794f001;Feldbreite;numerisch;pc-7.0
AAB789f001;Fass 200 l;logisch;pc-7.0
AAB790f001;Fass 60 l;logisch;pc-7.0
AAB791f001;Fassauflage drehbar;logisch;pc-7.0
AAB792f001;Kleingebinde;logisch;pc-7.0
AAB321f001;Inkl. Bodenplatte;logisch;pc-7.0
AAB322f001;Oberflächenbehandlung;alphanumerisch;pc-7.0
AAB323f001;Transportzulassung Straße/Schiene;logisch;pc-7.0
AAB799f001;Außenaufstellung möglich;logisch;pc-7.0
AAB800f001;Werkstoff Überdachung;alphanumerisch;pc-7.0
AAB801f001;Aufstellort;alphanumerisch;pc-7.0
AAB324f001;Bereifung;alphanumerisch;pc-7.0
AAB798f001;Auffangvolumen Auffangwanne;numerisch;pc-7.0
EAC554f001;Nenninhalt;numerisch;pc-7.0
EAC555f001;Nennüberdruck;numerisch;pc-7.0
EAC438f001;Mit Armatur;logisch;pc-7.0
EAC532f001;Max. Durchflussleistung;numerisch;pc-7.0
EAC389f001;Mit Anschlag links;logisch;pc-7.0
EAC390f001;Mit Anschlag rechts;logisch;pc-7.0
EAC535f001;Max. Inhalt;numerisch;pc-7.0
EAC488f001;Anzahl der Oberschränke;numerisch;pc-7.0
EAC492f001;Anzahl der Unterschränke;numerisch;pc-7.0
EAC491f001;Anzahl der Seitenschränke;numerisch;pc-7.0
EAC487f001;Anzahl der Hochschränke;numerisch;pc-7.0
EAC528f001;Max. Becherdurchmesser;numerisch;pc-7.0
EAB541f001;Duftart;alphanumerisch;pc-7.0
EAC494f001;Außendurchmesser Schlauch;numerisch;pc-7.0
EAC523f001;Innendurchmesser Schlauch;numerisch;pc-7.0
EAC501f001;Durchflussmenge bei 0,5 bar;numerisch;pc-7.0
EAC502f001;Durchflussmenge bei 3 bar;numerisch;pc-7.0
EAC402f001;Drucklose Betriebsweise;logisch;pc-7.0
EAB139f001;Falzung;alphanumerisch;pc-7.0
EAB140f001;Lagen;numerisch;pc-7.0
EAB517f002;Mit Prägung;logisch;pc-7.0
EAB516f001;Geeignet für Spender;logisch;pc-7.0
EAC475f001;Anzahl der Arme;numerisch;pc-7.0
EAC416f001;Für Heizkörper;logisch;pc-7.0
EAB518f001;Blattzahl;numerisch;pc-7.0
EAC406f001;Einhebelmischer;logisch;pc-7.0
EAC454f001;Mit Spiegel;logisch;pc-7.0
EAC388f001;Absenkautomatik;logisch;pc-7.0
EAC486f001;Anzahl der Dübel;numerisch;pc-7.0
EAC490f001;Anzahl der Schrauben;numerisch;pc-7.0
EAB542f001;Mit Druckluftkupplung;logisch;pc-7.0
AAB275f001;Plattenbreite ohne Mulde;numerisch;pc-7.0
AAB274f001;Plattenbreite mit Mulde;numerisch;pc-7.0
AAB326f001;Plattenlänge ohne Zangen;numerisch;pc-7.0
AAB327f001;Plattentiefe mit Beilade, ohne Zangen;numerisch;pc-7.0
AAB328f001;Höhe der Bankhakenleiste;numerisch;pc-7.0
AAB273f001;Plattenlänge ohne Spannbacken;numerisch;pc-7.0
AAB276f001;Plattendicke;numerisch;pc-7.0
AAB330f001;Vorderzange;logisch;pc-7.0
AAB279f001;Spannbackenhöhe;numerisch;pc-7.0
AAB329f001;Bankhaken;numerisch;pc-7.0
AAB331f001;Hinterzange;logisch;pc-7.0
AAA322f001;Backenhöhe;numerisch;pc-7.0
AAB277f001;Spannbackenbreite;numerisch;pc-7.0
AAB337f001;Zangenschlüssel;numerisch;pc-7.0
AAB280f001;Anzahl der Backenhaken;numerisch;pc-7.0
AAB332f001;Plattenlänge einschl. Zangen;numerisch;pc-7.0
AAB278f001;Spannbackentiefe;numerisch;pc-7.0
AAB281f001;Anzahl der Zangenschlüssel;numerisch;pc-7.0
AAB333f001;Plattentiefe einschl. Zangen;numerisch;pc-7.0
AAB249f001;Arbeitsplatte;alphanumerisch;pc-7.0
AAB334f001;Max. Spannweite Vorderzange;numerisch;pc-7.0
AAB335f001;Max. Spannweite Hinterzange;numerisch;pc-7.0
AAB250f001;Stärke Arbeitsplatte;numerisch;pc-7.0
AAB336f001;Plattentiefe ohne Beilade, ohne Zangen;numerisch;pc-7.0
AAB271f001;Mit Kantenschutz;logisch;pc-7.0
AAB272f001;Mit Sicherungsbügel;logisch;pc-7.0
EAE118f001;Anzahl der Bildschirme;numerisch;pc-7.0
EAE119f001;Aufnahme für Flachbildschirm;logisch;pc-7.0
EAE120f001;Aufnahme für Röhrenbildschirm;logisch;pc-7.0
EAE121f001;Min. Bildschirmgröße;numerisch;pc-7.0
EAE122f001;Max. Bildschirmgröße;numerisch;pc-7.0
EAE123f001;Max. Neigung;numerisch;pc-7.0
EAE124f001;Max. Schwenkbar;numerisch;pc-7.0
AAB248f001;Ausgangshöhe;numerisch;pc-7.0
AAB257f001;Untergestell;alphanumerisch;pc-7.0
AAB251f001;Anzahl der Gehäuseabteile;numerisch;pc-7.0
AAB254f001;Min. Schubladenbelastbarkeit;numerisch;pc-7.0
AAB255f001;Anzahl der Flügeltüren;numerisch;pc-7.0
AAB268f001;Anzahl der Fachboden (in Schränken);numerisch;pc-7.0
AAB260f001;Flächenbelastbarkeit;numerisch;pc-7.0
AAB270f001;Anzahl der Unterbauschränke;numerisch;pc-7.0
AAB262f001;Anzahl der Hängeschränke;numerisch;pc-7.0
AAB269f001;Anzahl der Schubladen (in Schränken);numerisch;pc-7.0
AAB261f001;Anzahl der Ablageböden;numerisch;pc-7.0
AAC297f001;Belag;alphanumerisch;pc-7.0
AAC298f001;Mit Stahlkante;logisch;pc-7.0
EAE125f001;Mit Betriebsgerät;logisch;pc-7.0
EAB599f001;Außenhöhe;numerisch;pc-7.0
EAE126f001;Max. Rollengewicht;numerisch;pc-7.0
EAE127f001;Schneidbreite;numerisch;pc-7.0
EAE128f001;Mit Ringösen;logisch;pc-7.0
EAC473f001;Wasserlöslich;logisch;pc-7.0
EAC470f001;Verwendbar auf nasser Oberfläche;logisch;pc-7.0
AAA214f001;Bohrerdurchmesser;numerisch;pc-7.0
AAA265f001;Min. Bohrlochtiefe bei Durchsteckmontage;numerisch;pc-7.0
AAA260f001;Effektive Verankerungstiefe;numerisch;pc-7.0
AAA236f001;Max. Nutzlänge;numerisch;pc-7.0
AAA215f001;Dübellänge;numerisch;pc-7.0
AAB597f001;Gewinde;numerisch;pc-7.0
AAA198f001;Schlüsselweite;numerisch;pc-7.0
AAA266f001;Große Scheibe;logisch;pc-7.0
EAD174f001;Gewindemaß metrisch;logisch;pc-7.0
EAD482f001;Tiefenmarkierung;logisch;pc-7.0
EAD331f001;Mit Außengewinde;logisch;pc-7.0
AAB606f001;Anschlussgewinde;numerisch;pc-7.0
AAA216f001;Min. Bohrlochtiefe;numerisch;pc-7.0
AAA285f001;Sechskantmutter;numerisch;pc-7.0
AAA257f001;Mit Gewindestange;logisch;pc-7.0
AAA269f001;Mörtelpatrone;alphanumerisch;pc-7.0
AAA238f001;Min. Nutzlänge;numerisch;pc-7.0
EAD141f001;Geeignet für Gewindegröße;numerisch;pc-7.0
AAA275f001;Füllmenge in Skalenteilen;numerisch;pc-7.0
AAA222f001;Min. Verankerungstiefe;numerisch;pc-7.0
AAA279f001;Max. Befestigungsdicke;numerisch;pc-7.0
AAA277f001;Setztiefe;numerisch;pc-7.0
AAA278f001;Bohrtiefe durch anzuschließendes Bauteil;numerisch;pc-7.0
AAA267f001;Min. Bohrtiefe bei Durchsteckmontage;numerisch;pc-7.0
AAA261f001;Min. Einschraubtiefe;numerisch;pc-7.0
AAA262f001;Max. Einschraubtiefe;numerisch;pc-7.0
AAB604f001;Innengewinde;numerisch;pc-7.0
AAA274f001;Einschraubtiefe;numerisch;pc-7.0
AAA276f001;Netz;logisch;pc-7.0
AAA202f001;Max. Außendurchmesser;numerisch;pc-7.0
AAA272f001;Bauteildicke;numerisch;pc-7.0
AAA271f001;Bohrtiefe;numerisch;pc-7.0
AAA273f001;Durchgangsloch anzuschließendes Bauteil;numerisch;pc-7.0
AAD101f001;Farbe nach Aushärtung;alphanumerisch;pc-7.0
AAD102f001;Standfestigkeit;alphanumerisch;pc-7.0
AAD103f001;Dichte vor Aushärtung nach DIN 53479;numerisch;pc-7.0
AAD109f001;Hautbildezeit nach DIN 50014;numerisch;pc-7.0
AAD110f001;Härtungsgeschwindigkeit nach DIN 50014;numerisch;pc-7.0
AAD104f001;Shore A Härte ISO 868/DIN 53505;numerisch;pc-7.0
AAD106f001;Zugfestigkeit nach DIN 53504;numerisch;pc-7.0
AAD108f001;Bruchdehnung nach DN 53504;numerisch;pc-7.0
AAD111f001;Witterungsbeständig nach D4;logisch;pc-7.0
AAD112f001;Weiterreißfestigkeit nach DIN 53515;numerisch;pc-7.0
AAD122f001;Ausbeute frei geschäumt;numerisch;pc-7.0
AAD123f001;Rohdichte;numerisch;pc-7.0
AAD124f001;Porigkeit;alphanumerisch;pc-7.0
AAD125f001;Klebfreiheit der Oberfläche;numerisch;pc-7.0
AAD126f001;Schneidbar nach;numerisch;pc-7.0
AAD127f001;Schalldämmwert nach DIN 52210;numerisch;pc-7.0
AAD128f001;Isolierwert nach DIN 52612;numerisch;pc-7.0
AAD119f001;Baustoffklasse nach DIN 4102;alphanumerisch;pc-7.0
AAD120f001;Baustoffklasse nach DIN 4103;alphanumerisch;pc-7.0
AAD121f001;Baustoffklasse nach DIN 4104;alphanumerisch;pc-7.0
AAD129f001;Verrottungsfest;logisch;pc-7.0
AAD105f001;Shore D Härte ISO 868/DIN 53505;numerisch;pc-7.0
AAD107f001;Zugfestigkeit nach DIN EN 1465;numerisch;pc-7.0
AAD115f001;Volumenänderung nach DIN 52451;numerisch;pc-7.0
AAA458f001;Konsistenz;alphanumerisch;pc-7.0
AAC053f001;Lieferform;alphanumerisch;pc-7.0
AAD083f001;Handfestigkeit;numerisch;pc-7.0
EAB130f001;Max. Klebespalt;numerisch;pc-7.0
EAB131f001;Min. Zugfestigkeit;numerisch;pc-7.0
EAB132f001;Max. Zugfestigkeit;numerisch;pc-7.0
EAB511f002;Min. Viskosität;numerisch;pc-7.0
EAB512f001;Max. Viskosität;numerisch;pc-7.0
AAC434f001;Gewindegröße;alphanumerisch;pc-7.0
AAC627f001;Zugfestigkeit;numerisch;pc-7.0
AAD113f001;Vernetzungssystem;alphanumerisch;pc-7.0
AAD114f001;Sanitäreignung;logisch;pc-7.0
AAD130f001;Lösungsmittelfrei;logisch;pc-7.0
AAD131f001;Min. Ablüftzeit;numerisch;pc-7.0
AAD132f001;Max. Ablüftzeit;numerisch;pc-7.0
AAD135f001;Offene Zeit;numerisch;pc-7.0
AAD133f001;Fluoreszierend;logisch;pc-7.0
AAD134f001;Dichte nach DIN 51757;numerisch;pc-7.0
AAA426f001;Klebespalte bis;numerisch;pc-7.0
AAD082f001;Festigkeit;alphanumerisch;pc-7.0
AAD086f001;Chemische Basis;alphanumerisch;pc-7.0
AAD087f001;Max. Schraubengröße;alphanumerisch;pc-7.0
AAD088f001;Beanspruchungsgruppe nach EN 204;alphanumerisch;pc-7.0
AAD089f001;Beanspruchungsgruppe nach EN 205;alphanumerisch;pc-7.0
AAD090f001;Beanspruchungsgruppe nach EN 206;alphanumerisch;pc-7.0
AAD091f001;Beanspruchungsgruppe nach EN 207;alphanumerisch;pc-7.0
AAD093f001;Wasserfest;logisch;pc-7.0
AAD096f001;Feststoffgehalt;numerisch;pc-7.0
AAA459f001;Überlackierbar;logisch;pc-7.0
EAB142f001;Min. Klebespalt;numerisch;pc-7.0
EAB520f001;Druckscherfestigkeit;numerisch;pc-7.0
AAA468f001;Wasserbasiert;logisch;pc-7.0
AAD098f001;Min. Schmelztemperatur;numerisch;pc-7.0
AAD099f001;Max. Schmelztemperatur;numerisch;pc-7.0
AAD100f001;Reaktivsystem;logisch;pc-7.0
AAA357f001;Reißkraft (N/25mm);numerisch;pc-7.0
EAB111f001;Fugenbreite;numerisch;pc-7.0
EAB168f001;Fugentiefe;numerisch;pc-7.0
AAA515f001;Hochspannung;logisch;pc-7.0
AAA516f001;Selbstverlöschend;logisch;pc-7.0
EAE129f001;Durchbruchspannung;numerisch;pc-7.0
EAE130f001;Reißdehnung;numerisch;pc-7.0
